index,x,y,z,coverage_db
1378,-405.0,105.0,1.5,-87.2
1379,-395.0,105.0,1.5,-87.3
1380,-385.0,105.0,1.5,-89.2
1381,-375.0,105.0,1.5,-103.0
1382,-265.0,105.0,1.5,-120.9
1383,-255.0,105.0,1.5,-118.3
1384,-235.0,105.0,1.5,-112.0
1385,-225.0,105.0,1.5,-110.3
1386,-215.0,105.0,1.5,-118.4
1387,-205.0,105.0,1.5,-114.2
1388,-185.0,105.0,1.5,-102.1
1389,-145.0,105.0,1.5,-129.5
1390,-795.0,95.0,1.5,-121.1
1391,-785.0,95.0,1.5,-121.1
1392,-775.0,95.0,1.5,-121.2
1393,-765.0,95.0,1.5,-121.3
1394,-755.0,95.0,1.5,-121.3
1395,-745.0,95.0,1.5,-121.4
1396,-735.0,95.0,1.5,-85.0
1397,-725.0,95.0,1.5,-83.6
1398,-715.0,95.0,1.5,-81.1
1399,-705.0,95.0,1.5,-82.6
1400,-695.0,95.0,1.5,-82.2
1401,-685.0,95.0,1.5,-81.3
1402,-675.0,95.0,1.5,-82.2
1403,-665.0,95.0,1.5,-82.1
1404,-655.0,95.0,1.5,-80.7
1405,-645.0,95.0,1.5,-81.8
1406,-635.0,95.0,1.5,-81.7
1407,-625.0,95.0,1.5,-81.4
1408,-615.0,95.0,1.5,-80.7
1409,-605.0,95.0,1.5,-81.5
1410,-595.0,95.0,1.5,-81.5
1411,-585.0,95.0,1.5,-80.5
1412,-575.0,95.0,1.5,-81.0
1413,-565.0,95.0,1.5,-80.7
1414,-555.0,95.0,1.5,-81.1
1415,-545.0,95.0,1.5,-80.9
1416,-535.0,95.0,1.5,-80.4
1417,-525.0,95.0,1.5,-81.1
1418,-515.0,95.0,1.5,-80.6
1419,-505.0,95.0,1.5,-81.2
1420,-495.0,95.0,1.5,-80.4
1421,-485.0,95.0,1.5,-80.6
1422,-475.0,95.0,1.5,-80.7
1423,-465.0,95.0,1.5,-81.6
1424,-455.0,95.0,1.5,-82.8
1425,-445.0,95.0,1.5,-84.1
1426,-435.0,95.0,1.5,-82.7
1427,-425.0,95.0,1.5,-91.2
1428,-415.0,95.0,1.5,-86.0
1429,-405.0,95.0,1.5,-85.2
1430,-395.0,95.0,1.5,-84.9
1431,-385.0,95.0,1.5,-88.7
1432,-375.0,95.0,1.5,-104.4
1433,-255.0,95.0,1.5,-128.2
1434,-225.0,95.0,1.5,-105.4
1435,-215.0,95.0,1.5,-109.4
1436,-205.0,95.0,1.5,-111.1
1437,-785.0,85.0,1.5,-121.1
1438,-775.0,85.0,1.5,-118.2
1439,-765.0,85.0,1.5,-121.3
1440,-755.0,85.0,1.5,-121.4
1441,-745.0,85.0,1.5,-121.5
1442,-735.0,85.0,1.5,-121.5
1443,-725.0,85.0,1.5,-121.6
1444,-715.0,85.0,1.5,-96.8
1445,-705.0,85.0,1.5,-86.8
1446,-695.0,85.0,1.5,-83.9
1447,-685.0,85.0,1.5,-82.3
1448,-675.0,85.0,1.5,-82.1
1449,-665.0,85.0,1.5,-81.5
1450,-655.0,85.0,1.5,-81.3
1451,-645.0,85.0,1.5,-80.7
1452,-635.0,85.0,1.5,-80.9
1453,-625.0,85.0,1.5,-80.7
1454,-615.0,85.0,1.5,-81.2
1455,-605.0,85.0,1.5,-80.0
1456,-595.0,85.0,1.5,-80.6
1457,-585.0,85.0,1.5,-80.5
1458,-575.0,85.0,1.5,-80.3
1459,-565.0,85.0,1.5,-80.6
1460,-555.0,85.0,1.5,-80.1
1461,-545.0,85.0,1.5,-80.2
1462,-535.0,85.0,1.5,-80.2
1463,-525.0,85.0,1.5,-79.9
1464,-515.0,85.0,1.5,-80.2
1465,-505.0,85.0,1.5,-79.6
1466,-495.0,85.0,1.5,-79.6
1467,-485.0,85.0,1.5,-80.1
1468,-475.0,85.0,1.5,-80.3
1469,-465.0,85.0,1.5,-80.4
1470,-455.0,85.0,1.5,-80.5
1471,-445.0,85.0,1.5,-80.7
1472,-435.0,85.0,1.5,-81.5
1473,-425.0,85.0,1.5,-82.5
1474,-415.0,85.0,1.5,-92.4
1475,-405.0,85.0,1.5,-83.5
1476,-395.0,85.0,1.5,-86.5
1477,-385.0,85.0,1.5,-88.5
1478,-375.0,85.0,1.5,-98.5
1479,-285.0,85.0,1.5,-111.2
1480,-275.0,85.0,1.5,-121.3
1481,-235.0,85.0,1.5,-111.2
1482,-225.0,85.0,1.5,-102.2
1483,-215.0,85.0,1.5,-102.1
1484,-205.0,85.0,1.5,-102.7
1485,-795.0,75.0,1.5,-120.8
1486,-785.0,75.0,1.5,-121.2
1487,-775.0,75.0,1.5,-121.3
1488,-765.0,75.0,1.5,-121.3
1489,-755.0,75.0,1.5,-121.4
1490,-745.0,75.0,1.5,-118.5
1491,-735.0,75.0,1.5,-118.5
1492,-725.0,75.0,1.5,-121.6
1493,-715.0,75.0,1.5,-121.7
1494,-705.0,75.0,1.5,-118.8
1495,-685.0,75.0,1.5,-88.9
1496,-675.0,75.0,1.5,-85.9
1497,-665.0,75.0,1.5,-84.3
1498,-655.0,75.0,1.5,-80.5
1499,-645.0,75.0,1.5,-80.4
1500,-635.0,75.0,1.5,-81.3
1501,-625.0,75.0,1.5,-81.2
1502,-615.0,75.0,1.5,-80.4
1503,-605.0,75.0,1.5,-80.7
1504,-595.0,75.0,1.5,-80.1
1505,-585.0,75.0,1.5,-80.0
1506,-575.0,75.0,1.5,-80.8
1507,-565.0,75.0,1.5,-79.3
1508,-555.0,75.0,1.5,-80.1
1509,-545.0,75.0,1.5,-80.5
1510,-535.0,75.0,1.5,-80.8
1511,-525.0,75.0,1.5,-80.5
1512,-515.0,75.0,1.5,-79.9
1513,-505.0,75.0,1.5,-78.9
1514,-495.0,75.0,1.5,-79.3
1515,-485.0,75.0,1.5,-79.3
1516,-475.0,75.0,1.5,-79.8
1517,-465.0,75.0,1.5,-79.0
1518,-455.0,75.0,1.5,-79.8
1519,-445.0,75.0,1.5,-79.8
1520,-435.0,75.0,1.5,-80.4
1521,-425.0,75.0,1.5,-80.7
1522,-415.0,75.0,1.5,-82.4
1523,-405.0,75.0,1.5,-83.3
1524,-395.0,75.0,1.5,-85.5
1525,-385.0,75.0,1.5,-93.3
1526,-375.0,75.0,1.5,-92.7
1527,-365.0,75.0,1.5,-89.4
1528,-355.0,75.0,1.5,-92.4
1529,-305.0,75.0,1.5,-121.5
1530,-295.0,75.0,1.5,-109.9
1531,-285.0,75.0,1.5,-108.7
1532,-275.0,75.0,1.5,-127.5
1533,-255.0,75.0,1.5,-102.7
1534,-245.0,75.0,1.5,-96.8
1535,-235.0,75.0,1.5,-96.1
1536,-225.0,75.0,1.5,-99.9
1537,-215.0,75.0,1.5,-101.4
1538,-205.0,75.0,1.5,-103.7
1539,-195.0,75.0,1.5,-124.6
1540,-785.0,65.0,1.5,-118.2
1541,-775.0,65.0,1.5,-121.3
1542,-765.0,65.0,1.5,-121.4
1543,-755.0,65.0,1.5,-107.6
1544,-745.0,65.0,1.5,-121.5
1545,-735.0,65.0,1.5,-121.6
1546,-725.0,65.0,1.5,-118.7
1547,-715.0,65.0,1.5,-118.8
1548,-705.0,65.0,1.5,-118.8
1549,-695.0,65.0,1.5,-133.5
1550,-645.0,65.0,1.5,-92.3
1551,-635.0,65.0,1.5,-82.5
1552,-625.0,65.0,1.5,-81.0
1553,-615.0,65.0,1.5,-80.2
1554,-605.0,65.0,1.5,-79.8
1555,-595.0,65.0,1.5,-80.3
1556,-585.0,65.0,1.5,-79.3
1557,-575.0,65.0,1.5,-79.3
1558,-565.0,65.0,1.5,-79.0
1559,-555.0,65.0,1.5,-81.0
1560,-545.0,65.0,1.5,-80.4
1561,-535.0,65.0,1.5,-80.7
1562,-525.0,65.0,1.5,-81.1
1563,-515.0,65.0,1.5,-79.9
1564,-505.0,65.0,1.5,-79.5
1565,-495.0,65.0,1.5,-78.9
1566,-485.0,65.0,1.5,-78.8
1567,-475.0,65.0,1.5,-78.3
1568,-465.0,65.0,1.5,-78.4
1569,-455.0,65.0,1.5,-78.5
1570,-445.0,65.0,1.5,-79.2
1571,-435.0,65.0,1.5,-79.1
1572,-425.0,65.0,1.5,-79.5
1573,-415.0,65.0,1.5,-80.1
1574,-405.0,65.0,1.5,-81.6
1575,-395.0,65.0,1.5,-83.7
1576,-385.0,65.0,1.5,-93.2
1577,-375.0,65.0,1.5,-90.7
1578,-365.0,65.0,1.5,-86.7
1579,-355.0,65.0,1.5,-96.8
1580,-305.0,65.0,1.5,-121.8
1581,-295.0,65.0,1.5,-108.4
1582,-285.0,65.0,1.5,-109.2
1583,-275.0,65.0,1.5,-123.4
1584,-255.0,65.0,1.5,-105.3
1585,-245.0,65.0,1.5,-99.8
1586,-235.0,65.0,1.5,-96.2
1587,-225.0,65.0,1.5,-92.4
1588,-215.0,65.0,1.5,-92.8
1589,-205.0,65.0,1.5,-100.7
1590,-195.0,65.0,1.5,-125.4
1591,-785.0,55.0,1.5,-98.8
1592,-765.0,55.0,1.5,-97.0
1593,-755.0,55.0,1.5,-121.4
1594,-745.0,55.0,1.5,-121.6
1595,-735.0,55.0,1.5,-99.2
1596,-725.0,55.0,1.5,-118.7
1597,-715.0,55.0,1.5,-121.8
1598,-705.0,55.0,1.5,-121.9
1599,-655.0,55.0,1.5,-133.8
1600,-615.0,55.0,1.5,-85.9
1601,-605.0,55.0,1.5,-83.5
1602,-595.0,55.0,1.5,-80.9
1603,-585.0,55.0,1.5,-78.8
1604,-575.0,55.0,1.5,-78.7
1605,-565.0,55.0,1.5,-79.4
1606,-555.0,55.0,1.5,-80.4
1607,-545.0,55.0,1.5,-80.5
1608,-535.0,55.0,1.5,-80.0
1609,-525.0,55.0,1.5,-79.6
1610,-515.0,55.0,1.5,-79.3
1611,-505.0,55.0,1.5,-81.5
1612,-495.0,55.0,1.5,-81.7
1613,-485.0,55.0,1.5,-80.7
1614,-475.0,55.0,1.5,-78.5
1615,-465.0,55.0,1.5,-77.5
1616,-455.0,55.0,1.5,-77.7
1617,-445.0,55.0,1.5,-78.1
1618,-435.0,55.0,1.5,-78.1
1619,-425.0,55.0,1.5,-78.1
1620,-415.0,55.0,1.5,-79.0
1621,-405.0,55.0,1.5,-80.2
1622,-395.0,55.0,1.5,-83.0
1623,-385.0,55.0,1.5,-89.3
1624,-375.0,55.0,1.5,-86.4
1625,-365.0,55.0,1.5,-90.2
1626,-355.0,55.0,1.5,-101.7
1627,-295.0,55.0,1.5,-109.2
1628,-285.0,55.0,1.5,-110.5
1629,-275.0,55.0,1.5,-126.2
1630,-265.0,55.0,1.5,-111.9
1631,-255.0,55.0,1.5,-114.0
1632,-245.0,55.0,1.5,-92.9
1633,-235.0,55.0,1.5,-90.9
1634,-225.0,55.0,1.5,-90.6
1635,-215.0,55.0,1.5,-87.5
1636,-205.0,55.0,1.5,-90.8
1637,-195.0,55.0,1.5,-92.0
1638,-185.0,55.0,1.5,-92.6
1639,-175.0,55.0,1.5,-92.9
1640,-165.0,55.0,1.5,-106.8
1641,-735.0,45.0,1.5,-99.6
1642,-705.0,45.0,1.5,-95.9
1643,-695.0,45.0,1.5,-96.7
1644,-635.0,45.0,1.5,-107.3
1645,-615.0,45.0,1.5,-103.8
1646,-595.0,45.0,1.5,-99.9
1647,-585.0,45.0,1.5,-97.0
1648,-575.0,45.0,1.5,-83.8
1649,-565.0,45.0,1.5,-81.1
1650,-555.0,45.0,1.5,-80.7
1651,-545.0,45.0,1.5,-79.9
1652,-535.0,45.0,1.5,-79.9
1653,-525.0,45.0,1.5,-79.1
1654,-515.0,45.0,1.5,-79.5
1655,-505.0,45.0,1.5,-87.6
1656,-495.0,45.0,1.5,-92.7
1657,-485.0,45.0,1.5,-90.7
1658,-475.0,45.0,1.5,-91.3
1659,-465.0,45.0,1.5,-82.1
1660,-455.0,45.0,1.5,-77.7
1661,-445.0,45.0,1.5,-76.4
1662,-435.0,45.0,1.5,-77.0
1663,-425.0,45.0,1.5,-77.1
1664,-415.0,45.0,1.5,-77.8
1665,-405.0,45.0,1.5,-78.8
1666,-395.0,45.0,1.5,-81.3
1667,-385.0,45.0,1.5,-87.4
1668,-375.0,45.0,1.5,-85.4
1669,-365.0,45.0,1.5,-92.8
1670,-355.0,45.0,1.5,-96.9
1671,-295.0,45.0,1.5,-100.4
1672,-285.0,45.0,1.5,-94.2
1673,-275.0,45.0,1.5,-97.4
1674,-265.0,45.0,1.5,-92.6
1675,-255.0,45.0,1.5,-87.2
1676,-245.0,45.0,1.5,-87.1
1677,-235.0,45.0,1.5,-86.9
1678,-225.0,45.0,1.5,-87.1
1679,-215.0,45.0,1.5,-87.6
1680,-205.0,45.0,1.5,-89.4
1681,-195.0,45.0,1.5,-87.5
1682,-185.0,45.0,1.5,-90.1
1683,-175.0,45.0,1.5,-91.9
1684,-165.0,45.0,1.5,-89.5
1685,-145.0,45.0,1.5,-126.9
1686,-645.0,35.0,1.5,-100.3
1687,-625.0,35.0,1.5,-106.0
1688,-585.0,35.0,1.5,-106.1
1689,-575.0,35.0,1.5,-101.5
1690,-565.0,35.0,1.5,-94.0
1691,-555.0,35.0,1.5,-93.3
1692,-545.0,35.0,1.5,-84.3
1693,-535.0,35.0,1.5,-80.9
1694,-525.0,35.0,1.5,-79.9
1695,-515.0,35.0,1.5,-80.4
1696,-505.0,35.0,1.5,-95.2
1697,-495.0,35.0,1.5,-90.1
1698,-485.0,35.0,1.5,-92.6
1699,-475.0,35.0,1.5,-101.4
1700,-465.0,35.0,1.5,-110.1
1701,-455.0,35.0,1.5,-93.8
1702,-445.0,35.0,1.5,-80.2
1703,-435.0,35.0,1.5,-76.1
1704,-425.0,35.0,1.5,-75.7
1705,-415.0,35.0,1.5,-76.2
1706,-405.0,35.0,1.5,-77.2
1707,-395.0,35.0,1.5,-80.0
1708,-385.0,35.0,1.5,-86.9
1709,-375.0,35.0,1.5,-85.0
1710,-365.0,35.0,1.5,-86.9
1711,-355.0,35.0,1.5,-81.8
1712,-345.0,35.0,1.5,-82.6
1713,-335.0,35.0,1.5,-82.2
1714,-325.0,35.0,1.5,-82.4
1715,-315.0,35.0,1.5,-86.3
1716,-305.0,35.0,1.5,-88.1
1717,-295.0,35.0,1.5,-87.6
1718,-285.0,35.0,1.5,-87.2
1719,-275.0,35.0,1.5,-90.8
1720,-265.0,35.0,1.5,-90.2
1721,-255.0,35.0,1.5,-86.3
1722,-245.0,35.0,1.5,-87.7
1723,-235.0,35.0,1.5,-87.2
1724,-225.0,35.0,1.5,-86.7
1725,-215.0,35.0,1.5,-86.7
1726,-205.0,35.0,1.5,-87.7
1727,-195.0,35.0,1.5,-88.5
1728,-185.0,35.0,1.5,-94.3
1729,-175.0,35.0,1.5,-93.6
1730,-165.0,35.0,1.5,-93.7
1731,-145.0,35.0,1.5,-128.0
1732,-135.0,35.0,1.5,-128.1
1733,-625.0,25.0,1.5,-107.5
1734,-575.0,25.0,1.5,-97.0
1735,-565.0,25.0,1.5,-94.4
1736,-555.0,25.0,1.5,-96.9
1737,-545.0,25.0,1.5,-94.5
1738,-535.0,25.0,1.5,-99.2
1739,-525.0,25.0,1.5,-93.8
1740,-515.0,25.0,1.5,-89.2
1741,-505.0,25.0,1.5,-88.0
1742,-495.0,25.0,1.5,-90.2
1743,-485.0,25.0,1.5,-95.1
1744,-465.0,25.0,1.5,-110.0
1745,-455.0,25.0,1.5,-104.1
1746,-445.0,25.0,1.5,-96.2
1747,-435.0,25.0,1.5,-89.6
1748,-425.0,25.0,1.5,-78.2
1749,-415.0,25.0,1.5,-75.3
1750,-405.0,25.0,1.5,-75.6
1751,-395.0,25.0,1.5,-78.1
1752,-385.0,25.0,1.5,-85.6
1753,-375.0,25.0,1.5,-81.9
1754,-365.0,25.0,1.5,-79.8
1755,-355.0,25.0,1.5,-79.8
1756,-345.0,25.0,1.5,-79.9
1757,-335.0,25.0,1.5,-80.7
1758,-325.0,25.0,1.5,-81.5
1759,-315.0,25.0,1.5,-84.8
1760,-305.0,25.0,1.5,-87.1
1761,-295.0,25.0,1.5,-87.9
1762,-285.0,25.0,1.5,-90.4
1763,-275.0,25.0,1.5,-97.3
1764,-265.0,25.0,1.5,-93.8
1765,-255.0,25.0,1.5,-92.3
1766,-245.0,25.0,1.5,-94.0
1767,-235.0,25.0,1.5,-88.8
1768,-225.0,25.0,1.5,-86.7
1769,-215.0,25.0,1.5,-86.0
1770,-205.0,25.0,1.5,-89.8
1771,-195.0,25.0,1.5,-91.9
1772,-185.0,25.0,1.5,-92.6
1773,-175.0,25.0,1.5,-95.3
1774,-145.0,25.0,1.5,-124.7
1775,-135.0,25.0,1.5,-125.7
1776,-685.0,15.0,1.5,-93.0
1777,-675.0,15.0,1.5,-90.2
1778,-665.0,15.0,1.5,-93.5
1779,-605.0,15.0,1.5,-97.7
1780,-585.0,15.0,1.5,-96.9
1781,-575.0,15.0,1.5,-96.3
1782,-565.0,15.0,1.5,-97.4
1783,-555.0,15.0,1.5,-94.6
1784,-545.0,15.0,1.5,-97.7
1785,-525.0,15.0,1.5,-97.6
1786,-515.0,15.0,1.5,-91.3
1787,-505.0,15.0,1.5,-92.7
1788,-495.0,15.0,1.5,-93.2
1789,-465.0,15.0,1.5,-108.3
1790,-455.0,15.0,1.5,-96.8
1791,-445.0,15.0,1.5,-103.4
1792,-435.0,15.0,1.5,-100.4
1793,-415.0,15.0,1.5,-86.9
1794,-405.0,15.0,1.5,-77.1
1795,-395.0,15.0,1.5,-75.8
1796,-385.0,15.0,1.5,-80.0
1797,-375.0,15.0,1.5,-79.5
1798,-365.0,15.0,1.5,-78.7
1799,-355.0,15.0,1.5,-78.3
1800,-345.0,15.0,1.5,-79.4
1801,-335.0,15.0,1.5,-80.1
1802,-325.0,15.0,1.5,-82.9
1803,-315.0,15.0,1.5,-90.1
1804,-305.0,15.0,1.5,-96.1
1805,-295.0,15.0,1.5,-94.1
1806,-285.0,15.0,1.5,-89.7
1807,-275.0,15.0,1.5,-92.4
1808,-265.0,15.0,1.5,-92.3
1809,-255.0,15.0,1.5,-86.6
1810,-245.0,15.0,1.5,-85.1
1811,-235.0,15.0,1.5,-85.9
1812,-225.0,15.0,1.5,-87.1
1813,-215.0,15.0,1.5,-92.7
1814,-205.0,15.0,1.5,-90.7
1815,-195.0,15.0,1.5,-95.0
1816,-185.0,15.0,1.5,-94.1
1817,-175.0,15.0,1.5,-127.0
1818,-165.0,15.0,1.5,-134.7
1819,-135.0,15.0,1.5,-123.6
1820,-125.0,15.0,1.5,-128.4
1821,-695.0,5.0,1.5,-97.0
1822,-675.0,5.0,1.5,-93.2
1823,-665.0,5.0,1.5,-88.6
1824,-655.0,5.0,1.5,-87.6
1825,-645.0,5.0,1.5,-105.7
1826,-595.0,5.0,1.5,-97.8
1827,-585.0,5.0,1.5,-95.2
1828,-555.0,5.0,1.5,-98.9
1829,-525.0,5.0,1.5,-94.7
1830,-515.0,5.0,1.5,-93.5
1831,-505.0,5.0,1.5,-93.7
1832,-495.0,5.0,1.5,-101.6
1833,-475.0,5.0,1.5,-99.7
1834,-465.0,5.0,1.5,-97.9
1835,-455.0,5.0,1.5,-99.8
1836,-395.0,5.0,1.5,-74.4
1837,-385.0,5.0,1.5,-78.7
1838,-375.0,5.0,1.5,-78.5
1839,-365.0,5.0,1.5,-78.4
1840,-355.0,5.0,1.5,-77.5
1841,-345.0,5.0,1.5,-79.2
1842,-335.0,5.0,1.5,-79.9
1843,-325.0,5.0,1.5,-80.9
1844,-315.0,5.0,1.5,-84.3
1845,-305.0,5.0,1.5,-86.9
1846,-295.0,5.0,1.5,-88.2
1847,-285.0,5.0,1.5,-90.3
1848,-275.0,5.0,1.5,-97.9
1849,-265.0,5.0,1.5,-108.1
1850,-255.0,5.0,1.5,-100.3
1851,-245.0,5.0,1.5,-103.5
1852,-235.0,5.0,1.5,-102.0
1853,-225.0,5.0,1.5,-92.9
1854,-215.0,5.0,1.5,-93.4
1855,-205.0,5.0,1.5,-91.8
1856,-195.0,5.0,1.5,-89.7
1857,-185.0,5.0,1.5,-91.1
1858,-175.0,5.0,1.5,-126.7
1859,-165.0,5.0,1.5,-131.0
1860,-155.0,5.0,1.5,-118.4
1861,-655.0,-5.0,1.5,-90.5
1862,-645.0,-5.0,1.5,-87.7
1863,-635.0,-5.0,1.5,-89.1
1864,-625.0,-5.0,1.5,-94.1
1865,-605.0,-5.0,1.5,-96.4
1866,-595.0,-5.0,1.5,-93.6
1867,-585.0,-5.0,1.5,-97.1
1868,-575.0,-5.0,1.5,-102.3
1869,-565.0,-5.0,1.5,-103.3
1870,-525.0,-5.0,1.5,-94.9
1871,-515.0,-5.0,1.5,-96.5
1872,-505.0,-5.0,1.5,-98.4
1873,-485.0,-5.0,1.5,-109.5
1874,-475.0,-5.0,1.5,-111.1
1875,-425.0,-5.0,1.5,-107.7
1876,-395.0,-5.0,1.5,-72.8
1877,-385.0,-5.0,1.5,-77.5
1878,-375.0,-5.0,1.5,-77.4
1879,-365.0,-5.0,1.5,-77.8
1880,-355.0,-5.0,1.5,-76.7
1881,-345.0,-5.0,1.5,-78.1
1882,-335.0,-5.0,1.5,-81.1
1883,-325.0,-5.0,1.5,-88.9
1884,-315.0,-5.0,1.5,-108.8
1885,-305.0,-5.0,1.5,-122.5
1886,-295.0,-5.0,1.5,-93.8
1887,-285.0,-5.0,1.5,-91.5
1888,-275.0,-5.0,1.5,-95.1
1889,-225.0,-5.0,1.5,-100.4
1890,-215.0,-5.0,1.5,-103.0
1891,-205.0,-5.0,1.5,-100.9
1892,-195.0,-5.0,1.5,-94.9
1893,-185.0,-5.0,1.5,-91.5
1894,-175.0,-5.0,1.5,-91.1
1895,-165.0,-5.0,1.5,-95.7
1896,-155.0,-5.0,1.5,-131.9
1897,-145.0,-5.0,1.5,-124.9
1898,-105.0,-5.0,1.5,-131.5
1899,-685.0,-15.0,1.5,-98.6
1900,-645.0,-15.0,1.5,-93.7
1901,-635.0,-15.0,1.5,-93.9
1902,-625.0,-15.0,1.5,-87.1
1903,-615.0,-15.0,1.5,-90.4
1904,-605.0,-15.0,1.5,-90.9
1905,-595.0,-15.0,1.5,-100.0
1906,-535.0,-15.0,1.5,-98.8
1907,-525.0,-15.0,1.5,-99.6
1908,-505.0,-15.0,1.5,-102.2
1909,-495.0,-15.0,1.5,-107.4
1910,-485.0,-15.0,1.5,-109.7
1911,-395.0,-15.0,1.5,-72.2
1912,-385.0,-15.0,1.5,-75.9
1913,-375.0,-15.0,1.5,-76.5
1914,-365.0,-15.0,1.5,-76.9
1915,-355.0,-15.0,1.5,-76.4
1916,-345.0,-15.0,1.5,-77.2
1917,-335.0,-15.0,1.5,-81.4
1918,-325.0,-15.0,1.5,-99.9
1919,-315.0,-15.0,1.5,-95.9
1920,-295.0,-15.0,1.5,-112.5
1921,-285.0,-15.0,1.5,-107.5
1922,-275.0,-15.0,1.5,-108.8
1923,-225.0,-15.0,1.5,-101.1
1924,-215.0,-15.0,1.5,-103.0
1925,-205.0,-15.0,1.5,-113.1
1926,-195.0,-15.0,1.5,-123.6
1927,-185.0,-15.0,1.5,-121.6
1928,-175.0,-15.0,1.5,-123.7
1929,-165.0,-15.0,1.5,-94.5
1930,-155.0,-15.0,1.5,-94.3
1931,-145.0,-15.0,1.5,-91.9
1932,-135.0,-15.0,1.5,-99.8
1933,-105.0,-15.0,1.5,-128.3
1934,-625.0,-25.0,1.5,-92.8
1935,-615.0,-25.0,1.5,-87.0
1936,-605.0,-25.0,1.5,-88.3
1937,-595.0,-25.0,1.5,-88.8
1938,-505.0,-25.0,1.5,-100.7
1939,-495.0,-25.0,1.5,-94.9
1940,-485.0,-25.0,1.5,-96.3
1941,-475.0,-25.0,1.5,-97.4
1942,-395.0,-25.0,1.5,-71.6
1943,-385.0,-25.0,1.5,-75.3
1944,-375.0,-25.0,1.5,-76.0
1945,-365.0,-25.0,1.5,-76.6
1946,-355.0,-25.0,1.5,-76.9
1947,-345.0,-25.0,1.5,-77.0
1948,-335.0,-25.0,1.5,-80.9
1949,-325.0,-25.0,1.5,-110.0
1950,-315.0,-25.0,1.5,-106.0
1951,-295.0,-25.0,1.5,-117.3
1952,-285.0,-25.0,1.5,-108.0
1953,-275.0,-25.0,1.5,-108.0
1954,-215.0,-25.0,1.5,-119.6
1955,-205.0,-25.0,1.5,-109.7
1956,-195.0,-25.0,1.5,-116.0
1957,-185.0,-25.0,1.5,-122.4
1958,-175.0,-25.0,1.5,-131.5
1959,-165.0,-25.0,1.5,-121.1
1960,-145.0,-25.0,1.5,-100.0
1961,-135.0,-25.0,1.5,-95.3
1962,-125.0,-25.0,1.5,-92.2
1963,-115.0,-25.0,1.5,-95.2
1964,-105.0,-25.0,1.5,-95.0
1965,-95.0,-25.0,1.5,-128.2
1966,-635.0,-35.0,1.5,-95.8
1967,-625.0,-35.0,1.5,-92.3
1968,-615.0,-35.0,1.5,-102.1
1969,-595.0,-35.0,1.5,-86.9
1970,-585.0,-35.0,1.5,-83.4
1971,-575.0,-35.0,1.5,-89.1
1972,-495.0,-35.0,1.5,-107.4
1973,-485.0,-35.0,1.5,-96.5
1974,-475.0,-35.0,1.5,-94.7
1975,-415.0,-35.0,1.5,-118.8
1976,-395.0,-35.0,1.5,-71.3
1977,-385.0,-35.0,1.5,-75.7
1978,-375.0,-35.0,1.5,-75.8
1979,-365.0,-35.0,1.5,-76.3
1980,-355.0,-35.0,1.5,-76.7
1981,-345.0,-35.0,1.5,-76.9
1982,-335.0,-35.0,1.5,-80.6
1983,-325.0,-35.0,1.5,-111.9
1984,-315.0,-35.0,1.5,-114.5
1985,-295.0,-35.0,1.5,-120.3
1986,-285.0,-35.0,1.5,-110.8
1987,-275.0,-35.0,1.5,-111.4
1988,-225.0,-35.0,1.5,-133.1
1989,-215.0,-35.0,1.5,-127.6
1990,-205.0,-35.0,1.5,-113.3
1991,-195.0,-35.0,1.5,-110.3
1992,-185.0,-35.0,1.5,-126.4
1993,-175.0,-35.0,1.5,-123.1
1994,-165.0,-35.0,1.5,-121.9
1995,-125.0,-35.0,1.5,-122.6
1996,-105.0,-35.0,1.5,-95.0
1997,-95.0,-35.0,1.5,-93.5
1998,-85.0,-35.0,1.5,-93.5
1999,-75.0,-35.0,1.5,-94.7
2000,-675.0,-45.0,1.5,-97.3
2001,-645.0,-45.0,1.5,-101.3
2002,-635.0,-45.0,1.5,-93.6
2003,-625.0,-45.0,1.5,-99.8
2004,-575.0,-45.0,1.5,-85.0
2005,-565.0,-45.0,1.5,-85.2
2006,-555.0,-45.0,1.5,-89.4
2007,-485.0,-45.0,1.5,-105.4
2008,-475.0,-45.0,1.5,-99.4
2009,-425.0,-45.0,1.5,-122.1
2010,-415.0,-45.0,1.5,-114.6
2011,-395.0,-45.0,1.5,-71.4
2012,-385.0,-45.0,1.5,-75.3
2013,-375.0,-45.0,1.5,-75.5
2014,-365.0,-45.0,1.5,-76.1
2015,-355.0,-45.0,1.5,-76.5
2016,-345.0,-45.0,1.5,-76.8
2017,-335.0,-45.0,1.5,-80.4
2018,-325.0,-45.0,1.5,-89.1
2019,-315.0,-45.0,1.5,-87.0
2020,-295.0,-45.0,1.5,-108.1
2021,-285.0,-45.0,1.5,-106.5
2022,-275.0,-45.0,1.5,-111.5
2023,-225.0,-45.0,1.5,-125.4
2024,-215.0,-45.0,1.5,-128.8
2025,-205.0,-45.0,1.5,-104.2
2026,-195.0,-45.0,1.5,-111.1
2027,-185.0,-45.0,1.5,-112.5
2028,-175.0,-45.0,1.5,-116.8
2029,-165.0,-45.0,1.5,-122.1
2030,-135.0,-45.0,1.5,-134.2
2031,-125.0,-45.0,1.5,-125.5
2032,-85.0,-45.0,1.5,-126.2
2033,-75.0,-45.0,1.5,-96.7
2034,-65.0,-45.0,1.5,-94.6
