index,x,y,z,coverage_db
2618,-37500.0,-19500.0,150.0,-79.9
2619,-36500.0,-19500.0,150.0,-81.9
2620,-35500.0,-19500.0,150.0,-82.9
2621,-34500.0,-19500.0,150.0,-83.2
2622,-33500.0,-19500.0,150.0,-84.2
2623,-32500.0,-19500.0,150.0,-93.8
2624,-30500.0,-19500.0,150.0,-131.0
2625,-29500.0,-19500.0,150.0,-106.1
2626,-28500.0,-19500.0,150.0,-104.1
2627,-27500.0,-19500.0,150.0,-120.9
2628,-26500.0,-19500.0,150.0,-134.4
2629,-25500.0,-19500.0,150.0,-118.2
2630,-24500.0,-19500.0,150.0,-116.0
2631,-21500.0,-19500.0,150.0,-131.1
2632,-20500.0,-19500.0,150.0,-126.5
2633,-19500.0,-19500.0,150.0,-125.4
2634,-13500.0,-19500.0,150.0,-123.8
2635,-12500.0,-19500.0,150.0,-106.9
2636,-11500.0,-19500.0,150.0,-105.5
2637,-10500.0,-19500.0,150.0,-106.6
2638,-9500.0,-19500.0,150.0,-106.9
2639,-8500.0,-19500.0,150.0,-115.8
2640,9500.0,-19500.0,150.0,-121.7
2641,-79500.0,-20500.0,150.0,-99.3
2642,-78500.0,-20500.0,150.0,-95.5
2643,-64500.0,-20500.0,150.0,-87.2
2644,-63500.0,-20500.0,150.0,-89.5
2645,-60500.0,-20500.0,150.0,-101.4
2646,-59500.0,-20500.0,150.0,-95.3
2647,-58500.0,-20500.0,150.0,-92.1
2648,-57500.0,-20500.0,150.0,-93.2
2649,-56500.0,-20500.0,150.0,-93.6
2650,-55500.0,-20500.0,150.0,-96.9
2651,-50500.0,-20500.0,150.0,-95.1
2652,-49500.0,-20500.0,150.0,-93.1
2653,-48500.0,-20500.0,150.0,-84.9
2654,-47500.0,-20500.0,150.0,-83.9
2655,-39500.0,-20500.0,150.0,-95.3
2656,-38500.0,-20500.0,150.0,-80.5
2657,-37500.0,-20500.0,150.0,-80.5
2658,-36500.0,-20500.0,150.0,-83.2
2659,-35500.0,-20500.0,150.0,-83.6
2660,-34500.0,-20500.0,150.0,-83.1
2661,-33500.0,-20500.0,150.0,-83.5
2662,-32500.0,-20500.0,150.0,-85.4
2663,-31500.0,-20500.0,150.0,-112.5
2664,-29500.0,-20500.0,150.0,-109.7
2665,-28500.0,-20500.0,150.0,-104.5
2666,-27500.0,-20500.0,150.0,-124.8
2667,-26500.0,-20500.0,150.0,-121.0
2668,-25500.0,-20500.0,150.0,-124.6
2669,-24500.0,-20500.0,150.0,-114.2
2670,-23500.0,-20500.0,150.0,-129.4
2671,-20500.0,-20500.0,150.0,-128.0
2672,-19500.0,-20500.0,150.0,-129.9
2673,-12500.0,-20500.0,150.0,-110.5
2674,-11500.0,-20500.0,150.0,-109.4
2675,-10500.0,-20500.0,150.0,-106.0
2676,-9500.0,-20500.0,150.0,-106.0
2677,-8500.0,-20500.0,150.0,-106.9
2678,-7500.0,-20500.0,150.0,-115.5
2679,9500.0,-20500.0,150.0,-119.9
2680,-79500.0,-21500.0,150.0,-99.4
2681,-66500.0,-21500.0,150.0,-87.0
2682,-65500.0,-21500.0,150.0,-85.2
2683,-64500.0,-21500.0,150.0,-84.2
2684,-61500.0,-21500.0,150.0,-104.7
2685,-60500.0,-21500.0,150.0,-95.1
2686,-59500.0,-21500.0,150.0,-92.4
2687,-58500.0,-21500.0,150.0,-93.0
2688,-57500.0,-21500.0,150.0,-94.8
2689,-56500.0,-21500.0,150.0,-95.2
2690,-50500.0,-21500.0,150.0,-99.1
2691,-49500.0,-21500.0,150.0,-97.1
2692,-48500.0,-21500.0,150.0,-86.9
2693,-47500.0,-21500.0,150.0,-83.3
2694,-46500.0,-21500.0,150.0,-87.4
2695,-39500.0,-21500.0,150.0,-86.0
2696,-38500.0,-21500.0,150.0,-81.8
2697,-37500.0,-21500.0,150.0,-81.7
2698,-36500.0,-21500.0,150.0,-84.3
2699,-35500.0,-21500.0,150.0,-84.1
2700,-34500.0,-21500.0,150.0,-83.8
2701,-33500.0,-21500.0,150.0,-84.0
2702,-32500.0,-21500.0,150.0,-84.1
2703,-31500.0,-21500.0,150.0,-86.5
2704,-29500.0,-21500.0,150.0,-104.1
2705,-28500.0,-21500.0,150.0,-104.2
2706,-26500.0,-21500.0,150.0,-126.7
2707,-24500.0,-21500.0,150.0,-121.9
2708,-23500.0,-21500.0,150.0,-135.5
2709,-20500.0,-21500.0,150.0,-129.7
2710,-19500.0,-21500.0,150.0,-129.0
2711,-18500.0,-21500.0,150.0,-130.7
2712,-15500.0,-21500.0,150.0,-130.3
2713,-12500.0,-21500.0,150.0,-114.5
2714,-11500.0,-21500.0,150.0,-110.1
2715,-10500.0,-21500.0,150.0,-120.8
2716,-9500.0,-21500.0,150.0,-106.1
2717,-8500.0,-21500.0,150.0,-106.8
2718,-7500.0,-21500.0,150.0,-106.8
2719,-6500.0,-21500.0,150.0,-111.1
2720,9500.0,-21500.0,150.0,-121.9
2721,-79500.0,-22500.0,150.0,-97.6
2722,-71500.0,-22500.0,150.0,-106.5
2723,-67500.0,-22500.0,150.0,-82.8
2724,-66500.0,-22500.0,150.0,-81.0
2725,-65500.0,-22500.0,150.0,-84.2
2726,-64500.0,-22500.0,150.0,-84.2
2727,-63500.0,-22500.0,150.0,-99.6
2728,-61500.0,-22500.0,150.0,-91.9
2729,-60500.0,-22500.0,150.0,-91.4
2730,-59500.0,-22500.0,150.0,-96.0
2731,-58500.0,-22500.0,150.0,-94.6
2732,-57500.0,-22500.0,150.0,-96.6
2733,-56500.0,-22500.0,150.0,-101.7
2734,-50500.0,-22500.0,150.0,-102.1
2735,-49500.0,-22500.0,150.0,-95.8
2736,-48500.0,-22500.0,150.0,-95.8
2737,-47500.0,-22500.0,150.0,-84.4
2738,-46500.0,-22500.0,150.0,-84.1
2739,-45500.0,-22500.0,150.0,-90.8
2740,-40500.0,-22500.0,150.0,-102.2
2741,-39500.0,-22500.0,150.0,-83.4
2742,-38500.0,-22500.0,150.0,-83.2
2743,-37500.0,-22500.0,150.0,-84.1
2744,-36500.0,-22500.0,150.0,-85.0
2745,-35500.0,-22500.0,150.0,-84.6
2746,-34500.0,-22500.0,150.0,-84.0
2747,-33500.0,-22500.0,150.0,-85.2
2748,-32500.0,-22500.0,150.0,-84.1
2749,-31500.0,-22500.0,150.0,-84.8
2750,-29500.0,-22500.0,150.0,-104.4
2751,-28500.0,-22500.0,150.0,-113.7
2752,-21500.0,-22500.0,150.0,-132.3
2753,-20500.0,-22500.0,150.0,-125.9
2754,-13500.0,-22500.0,150.0,-130.0
2755,-12500.0,-22500.0,150.0,-129.8
2756,-11500.0,-22500.0,150.0,-110.5
2757,-10500.0,-22500.0,150.0,-116.7
2758,-9500.0,-22500.0,150.0,-116.9
2759,-8500.0,-22500.0,150.0,-108.7
2760,-7500.0,-22500.0,150.0,-106.9
2761,-6500.0,-22500.0,150.0,-107.0
2762,-5500.0,-22500.0,150.0,-109.1
2763,-4500.0,-22500.0,150.0,-119.6
2764,9500.0,-22500.0,150.0,-117.9
2765,24500.0,-22500.0,150.0,-100.8
2766,-76500.0,-23500.0,150.0,-120.8
2767,-75500.0,-23500.0,150.0,-120.9
2768,-70500.0,-23500.0,150.0,-86.6
2769,-69500.0,-23500.0,150.0,-82.6
2770,-68500.0,-23500.0,150.0,-82.0
2771,-67500.0,-23500.0,150.0,-82.1
2772,-66500.0,-23500.0,150.0,-81.1
2773,-65500.0,-23500.0,150.0,-84.2
2774,-64500.0,-23500.0,150.0,-84.3
2775,-63500.0,-23500.0,150.0,-97.8
2776,-62500.0,-23500.0,150.0,-93.0
2777,-61500.0,-23500.0,150.0,-91.1
2778,-60500.0,-23500.0,150.0,-92.6
2779,-59500.0,-23500.0,150.0,-94.4
2780,-58500.0,-23500.0,150.0,-96.6
2781,-54500.0,-23500.0,150.0,-101.8
2782,-49500.0,-23500.0,150.0,-98.8
2783,-48500.0,-23500.0,150.0,-97.3
2784,-47500.0,-23500.0,150.0,-88.6
2785,-46500.0,-23500.0,150.0,-85.1
2786,-45500.0,-23500.0,150.0,-84.6
2787,-44500.0,-23500.0,150.0,-92.4
2788,-41500.0,-23500.0,150.0,-102.6
2789,-40500.0,-23500.0,150.0,-87.9
2790,-39500.0,-23500.0,150.0,-83.1
2791,-38500.0,-23500.0,150.0,-84.3
2792,-37500.0,-23500.0,150.0,-87.8
2793,-36500.0,-23500.0,150.0,-85.2
2794,-35500.0,-23500.0,150.0,-85.2
2795,-34500.0,-23500.0,150.0,-86.1
2796,-33500.0,-23500.0,150.0,-101.5
2797,-32500.0,-23500.0,150.0,-84.3
2798,-31500.0,-23500.0,150.0,-86.1
2799,-29500.0,-23500.0,150.0,-104.3
2800,-28500.0,-23500.0,150.0,-116.6
2801,-27500.0,-23500.0,150.0,-121.0
2802,-20500.0,-23500.0,150.0,-130.6
2803,-11500.0,-23500.0,150.0,-114.2
2804,-10500.0,-23500.0,150.0,-112.5
2805,-8500.0,-23500.0,150.0,-115.3
2806,-7500.0,-23500.0,150.0,-111.6
2807,-6500.0,-23500.0,150.0,-107.1
2808,-5500.0,-23500.0,150.0,-107.7
2809,-4500.0,-23500.0,150.0,-107.9
2810,-3500.0,-23500.0,150.0,-113.5
2811,-79500.0,-24500.0,150.0,-120.6
2812,-77500.0,-24500.0,150.0,-120.7
2813,-76500.0,-24500.0,150.0,-120.8
2814,-72500.0,-24500.0,150.0,-88.6
2815,-71500.0,-24500.0,150.0,-86.4
2816,-70500.0,-24500.0,150.0,-83.5
2817,-69500.0,-24500.0,150.0,-86.7
2818,-68500.0,-24500.0,150.0,-83.8
2819,-67500.0,-24500.0,150.0,-87.0
2820,-66500.0,-24500.0,150.0,-81.1
2821,-65500.0,-24500.0,150.0,-84.3
2822,-64500.0,-24500.0,150.0,-84.1
2823,-63500.0,-24500.0,150.0,-92.7
2824,-62500.0,-24500.0,150.0,-91.9
2825,-61500.0,-24500.0,150.0,-93.1
2826,-60500.0,-24500.0,150.0,-93.3
2827,-59500.0,-24500.0,150.0,-96.4
2828,-58500.0,-24500.0,150.0,-132.3
2829,-56500.0,-24500.0,150.0,-132.4
2830,-53500.0,-24500.0,150.0,-132.7
2831,-49500.0,-24500.0,150.0,-97.0
2832,-48500.0,-24500.0,150.0,-93.1
2833,-47500.0,-24500.0,150.0,-101.9
2834,-46500.0,-24500.0,150.0,-86.8
2835,-45500.0,-24500.0,150.0,-84.2
2836,-44500.0,-24500.0,150.0,-86.6
2837,-41500.0,-24500.0,150.0,-110.2
2838,-40500.0,-24500.0,150.0,-84.9
2839,-39500.0,-24500.0,150.0,-84.1
2840,-38500.0,-24500.0,150.0,-84.7
2841,-37500.0,-24500.0,150.0,-100.5
2842,-36500.0,-24500.0,150.0,-88.1
2843,-35500.0,-24500.0,150.0,-85.7
2844,-34500.0,-24500.0,150.0,-85.1
2845,-33500.0,-24500.0,150.0,-92.1
2846,-32500.0,-24500.0,150.0,-89.0
2847,-31500.0,-24500.0,150.0,-85.8
2848,-29500.0,-24500.0,150.0,-104.2
2849,-28500.0,-24500.0,150.0,-127.9
2850,-27500.0,-24500.0,150.0,-118.5
2851,-21500.0,-24500.0,150.0,-133.8
2852,-20500.0,-24500.0,150.0,-133.9
2853,-11500.0,-24500.0,150.0,-122.5
2854,-10500.0,-24500.0,150.0,-110.1
2855,-8500.0,-24500.0,150.0,-113.7
2856,-6500.0,-24500.0,150.0,-113.8
2857,-5500.0,-24500.0,150.0,-107.6
2858,-4500.0,-24500.0,150.0,-107.8
2859,-3500.0,-24500.0,150.0,-108.3
2860,-2500.0,-24500.0,150.0,-109.8
2861,-1500.0,-24500.0,150.0,-111.6
2862,-500.0,-24500.0,150.0,-116.2
2863,9500.0,-24500.0,150.0,-122.1
2864,-79500.0,-25500.0,150.0,-120.5
2865,-78500.0,-25500.0,150.0,-120.6
2866,-77500.0,-25500.0,150.0,-120.7
2867,-76500.0,-25500.0,150.0,-120.7
2868,-75500.0,-25500.0,150.0,-120.8
2869,-74500.0,-25500.0,150.0,-86.1
2870,-73500.0,-25500.0,150.0,-82.1
2871,-72500.0,-25500.0,150.0,-83.3
2872,-71500.0,-25500.0,150.0,-83.4
2873,-70500.0,-25500.0,150.0,-80.6
2874,-69500.0,-25500.0,150.0,-83.7
2875,-68500.0,-25500.0,150.0,-80.9
2876,-67500.0,-25500.0,150.0,-84.0
2877,-66500.0,-25500.0,150.0,-84.2
2878,-65500.0,-25500.0,150.0,-87.1
2879,-64500.0,-25500.0,150.0,-86.2
2880,-63500.0,-25500.0,150.0,-94.8
2881,-62500.0,-25500.0,150.0,-90.2
2882,-61500.0,-25500.0,150.0,-93.7
2883,-60500.0,-25500.0,150.0,-93.7
2884,-57500.0,-25500.0,150.0,-132.3
2885,-56500.0,-25500.0,150.0,-98.7
2886,-54500.0,-25500.0,150.0,-101.2
2887,-52500.0,-25500.0,150.0,-132.6
2888,-51500.0,-25500.0,150.0,-132.8
2889,-50500.0,-25500.0,150.0,-132.9
2890,-49500.0,-25500.0,150.0,-91.7
2891,-48500.0,-25500.0,150.0,-98.5
2892,-47500.0,-25500.0,150.0,-133.1
2893,-46500.0,-25500.0,150.0,-133.2
2894,-45500.0,-25500.0,150.0,-86.1
2895,-44500.0,-25500.0,150.0,-84.7
2896,-43500.0,-25500.0,150.0,-90.3
2897,-41500.0,-25500.0,150.0,-96.6
2898,-40500.0,-25500.0,150.0,-83.6
2899,-39500.0,-25500.0,150.0,-84.7
2900,-38500.0,-25500.0,150.0,-87.1
2901,-37500.0,-25500.0,150.0,-97.3
2902,-36500.0,-25500.0,150.0,-113.8
2903,-35500.0,-25500.0,150.0,-93.9
2904,-34500.0,-25500.0,150.0,-86.4
2905,-33500.0,-25500.0,150.0,-85.4
2906,-32500.0,-25500.0,150.0,-90.5
2907,-31500.0,-25500.0,150.0,-90.8
2908,-29500.0,-25500.0,150.0,-124.5
2909,-27500.0,-25500.0,150.0,-118.8
2910,-26500.0,-25500.0,150.0,-121.8
2911,-21500.0,-25500.0,150.0,-131.0
2912,-10500.0,-25500.0,150.0,-113.7
2913,-9500.0,-25500.0,150.0,-116.2
2914,-8500.0,-25500.0,150.0,-115.1
2915,-7500.0,-25500.0,150.0,-121.9
2916,-5500.0,-25500.0,150.0,-114.8
2917,-4500.0,-25500.0,150.0,-108.3
2918,-3500.0,-25500.0,150.0,-108.2
2919,-2500.0,-25500.0,150.0,-108.1
2920,-1500.0,-25500.0,150.0,-108.8
2921,-500.0,-25500.0,150.0,-110.7
2922,500.0,-25500.0,150.0,-111.3
2923,1500.0,-25500.0,150.0,-116.0
2924,22500.0,-25500.0,150.0,-118.7
2925,24500.0,-25500.0,150.0,-118.5
2926,-78500.0,-26500.0,150.0,-120.6
2927,-77500.0,-26500.0,150.0,-120.6
2928,-76500.0,-26500.0,150.0,-97.9
2929,-75500.0,-26500.0,150.0,-81.9
2930,-74500.0,-26500.0,150.0,-80.9
2931,-73500.0,-26500.0,150.0,-82.9
2932,-72500.0,-26500.0,150.0,-86.4
2933,-71500.0,-26500.0,150.0,-83.5
2934,-70500.0,-26500.0,150.0,-86.7
2935,-69500.0,-26500.0,150.0,-86.8
2936,-68500.0,-26500.0,150.0,-80.9
2937,-67500.0,-26500.0,150.0,-84.1
2938,-66500.0,-26500.0,150.0,-81.2
2939,-65500.0,-26500.0,150.0,-83.8
2940,-64500.0,-26500.0,150.0,-83.7
2941,-63500.0,-26500.0,150.0,-92.7
2942,-62500.0,-26500.0,150.0,-93.8
2943,-61500.0,-26500.0,150.0,-94.2
2944,-56500.0,-26500.0,150.0,-100.3
2945,-50500.0,-26500.0,150.0,-92.8
2946,-48500.0,-26500.0,150.0,-98.5
2947,-47500.0,-26500.0,150.0,-101.2
2948,-46500.0,-26500.0,150.0,-133.2
2949,-45500.0,-26500.0,150.0,-92.2
2950,-44500.0,-26500.0,150.0,-85.0
2951,-43500.0,-26500.0,150.0,-85.4
2952,-42500.0,-26500.0,150.0,-118.2
2953,-41500.0,-26500.0,150.0,-87.5
2954,-40500.0,-26500.0,150.0,-84.2
2955,-39500.0,-26500.0,150.0,-85.1
2956,-38500.0,-26500.0,150.0,-91.3
2957,-37500.0,-26500.0,150.0,-102.8
2958,-36500.0,-26500.0,150.0,-123.6
2959,-35500.0,-26500.0,150.0,-124.0
2960,-34500.0,-26500.0,150.0,-89.6
2961,-33500.0,-26500.0,150.0,-85.0
2962,-32500.0,-26500.0,150.0,-89.2
2963,-31500.0,-26500.0,150.0,-111.2
2964,-26500.0,-26500.0,150.0,-117.4
2965,-21500.0,-26500.0,150.0,-131.1
2966,-18500.0,-26500.0,150.0,-128.6
2967,-10500.0,-26500.0,150.0,-117.2
2968,-9500.0,-26500.0,150.0,-112.1
2969,-7500.0,-26500.0,150.0,-114.1
2970,-3500.0,-26500.0,150.0,-109.3
2971,-2500.0,-26500.0,150.0,-108.4
2972,-1500.0,-26500.0,150.0,-109.1
2973,-500.0,-26500.0,150.0,-108.2
2974,500.0,-26500.0,150.0,-110.4
2975,1500.0,-26500.0,150.0,-112.9
2976,2500.0,-26500.0,150.0,-115.8
2977,9500.0,-26500.0,150.0,-120.3
2978,27500.0,-26500.0,150.0,-118.3
2979,33500.0,-26500.0,150.0,-118.6
2980,-79500.0,-27500.0,150.0,-120.5
2981,-77500.0,-27500.0,150.0,-83.8
2982,-76500.0,-27500.0,150.0,-83.9
2983,-75500.0,-27500.0,150.0,-84.0
2984,-74500.0,-27500.0,150.0,-82.8
2985,-73500.0,-27500.0,150.0,-84.3
2986,-72500.0,-27500.0,150.0,-86.4
2987,-71500.0,-27500.0,150.0,-80.5
2988,-70500.0,-27500.0,150.0,-83.7
2989,-69500.0,-27500.0,150.0,-83.8
2990,-68500.0,-27500.0,150.0,-84.0
2991,-67500.0,-27500.0,150.0,-86.6
2992,-66500.0,-27500.0,150.0,-82.3
2993,-65500.0,-27500.0,150.0,-83.9
2994,-64500.0,-27500.0,150.0,-84.2
2995,-63500.0,-27500.0,150.0,-93.6
2996,-62500.0,-27500.0,150.0,-91.9
2997,-61500.0,-27500.0,150.0,-101.5
2998,-50500.0,-27500.0,150.0,-96.9
2999,-48500.0,-27500.0,150.0,-98.4
3000,-47500.0,-27500.0,150.0,-101.2
3001,-44500.0,-27500.0,150.0,-85.4
3002,-43500.0,-27500.0,150.0,-86.4
3003,-42500.0,-27500.0,150.0,-85.2
3004,-41500.0,-27500.0,150.0,-85.1
3005,-40500.0,-27500.0,150.0,-84.7
3006,-39500.0,-27500.0,150.0,-85.6
3007,-38500.0,-27500.0,150.0,-108.8
3008,-37500.0,-27500.0,150.0,-102.9
3009,-36500.0,-27500.0,150.0,-127.3
3010,-35500.0,-27500.0,150.0,-134.1
3011,-34500.0,-27500.0,150.0,-99.7
3012,-33500.0,-27500.0,150.0,-87.7
3013,-32500.0,-27500.0,150.0,-87.6
3014,-31500.0,-27500.0,150.0,-96.2
3015,-30500.0,-27500.0,150.0,-113.4
3016,-26500.0,-27500.0,150.0,-120.7
3017,-25500.0,-27500.0,150.0,-120.3
3018,-22500.0,-27500.0,150.0,-134.1
3019,-21500.0,-27500.0,150.0,-134.2
3020,-10500.0,-27500.0,150.0,-130.9
3021,-9500.0,-27500.0,150.0,-111.9
3022,-8500.0,-27500.0,150.0,-113.0
3023,-7500.0,-27500.0,150.0,-115.7
3024,-3500.0,-27500.0,150.0,-130.3
3025,-2500.0,-27500.0,150.0,-110.0
3026,-1500.0,-27500.0,150.0,-109.0
3027,-500.0,-27500.0,150.0,-110.4
3028,500.0,-27500.0,150.0,-108.8
3029,1500.0,-27500.0,150.0,-109.6
3030,2500.0,-27500.0,150.0,-112.8
3031,3500.0,-27500.0,150.0,-112.7
3032,8500.0,-27500.0,150.0,-99.8
3033,9500.0,-27500.0,150.0,-122.4
3034,11500.0,-27500.0,150.0,-115.0
3035,12500.0,-27500.0,150.0,-115.0
3036,21500.0,-27500.0,150.0,-114.4
3037,22500.0,-27500.0,150.0,-114.3
3038,-79500.0,-28500.0,150.0,-85.6
3039,-78500.0,-28500.0,150.0,-82.3
3040,-77500.0,-28500.0,150.0,-83.8
3041,-76500.0,-28500.0,150.0,-83.9
3042,-75500.0,-28500.0,150.0,-84.0
3043,-74500.0,-28500.0,150.0,-81.2
3044,-73500.0,-28500.0,150.0,-82.2
3045,-72500.0,-28500.0,150.0,-81.7
3046,-71500.0,-28500.0,150.0,-86.7
3047,-70500.0,-28500.0,150.0,-86.8
3048,-69500.0,-28500.0,150.0,-86.9
3049,-68500.0,-28500.0,150.0,-82.3
3050,-67500.0,-28500.0,150.0,-83.6
3051,-66500.0,-28500.0,150.0,-82.2
3052,-65500.0,-28500.0,150.0,-86.7
3053,-64500.0,-28500.0,150.0,-86.9
3054,-63500.0,-28500.0,150.0,-93.8
3055,-61500.0,-28500.0,150.0,-99.9
3056,-51500.0,-28500.0,150.0,-95.8
3057,-48500.0,-28500.0,150.0,-101.5
3058,-47500.0,-28500.0,150.0,-98.3
3059,-46500.0,-28500.0,150.0,-101.0
3060,-45500.0,-28500.0,150.0,-121.0
3061,-44500.0,-28500.0,150.0,-116.4
3062,-43500.0,-28500.0,150.0,-86.3
3063,-42500.0,-28500.0,150.0,-85.0
3064,-41500.0,-28500.0,150.0,-83.2
3065,-40500.0,-28500.0,150.0,-85.4
3066,-39500.0,-28500.0,150.0,-88.1
3067,-38500.0,-28500.0,150.0,-97.8
3068,-37500.0,-28500.0,150.0,-117.2
3069,-33500.0,-28500.0,150.0,-93.4
3070,-32500.0,-28500.0,150.0,-87.6
3071,-31500.0,-28500.0,150.0,-89.5
3072,-30500.0,-28500.0,150.0,-115.5
3073,-28500.0,-28500.0,150.0,-131.6
3074,-25500.0,-28500.0,150.0,-123.0
3075,-22500.0,-28500.0,150.0,-125.5
3076,-19500.0,-28500.0,150.0,-135.0
3077,-9500.0,-28500.0,150.0,-113.3
3078,-8500.0,-28500.0,150.0,-114.8
3079,-7500.0,-28500.0,150.0,-121.4
3080,-6500.0,-28500.0,150.0,-121.3
3081,-1500.0,-28500.0,150.0,-112.0
3082,-500.0,-28500.0,150.0,-108.8
3083,500.0,-28500.0,150.0,-109.2
3084,1500.0,-28500.0,150.0,-109.1
3085,2500.0,-28500.0,150.0,-109.4
3086,3500.0,-28500.0,150.0,-110.8
3087,4500.0,-28500.0,150.0,-112.5
3088,5500.0,-28500.0,150.0,-115.5
3089,9500.0,-28500.0,150.0,-118.3
3090,10500.0,-28500.0,150.0,-120.8
3091,11500.0,-28500.0,150.0,-115.0
3092,12500.0,-28500.0,150.0,-114.0
3093,13500.0,-28500.0,150.0,-114.9
3094,14500.0,-28500.0,150.0,-114.8
3095,19500.0,-28500.0,150.0,-120.2
3096,21500.0,-28500.0,150.0,-120.3
3097,-79500.0,-29500.0,150.0,-81.1
3098,-78500.0,-29500.0,150.0,-81.3
3099,-77500.0,-29500.0,150.0,-82.5
3100,-76500.0,-29500.0,150.0,-81.0
3101,-75500.0,-29500.0,150.0,-81.1
3102,-74500.0,-29500.0,150.0,-81.0
3103,-73500.0,-29500.0,150.0,-83.0
3104,-72500.0,-29500.0,150.0,-83.5
3105,-71500.0,-29500.0,150.0,-86.7
3106,-70500.0,-29500.0,150.0,-83.8
3107,-69500.0,-29500.0,150.0,-80.9
3108,-68500.0,-29500.0,150.0,-85.8
3109,-67500.0,-29500.0,150.0,-86.7
3110,-66500.0,-29500.0,150.0,-82.3
3111,-65500.0,-29500.0,150.0,-84.3
3112,-64500.0,-29500.0,150.0,-84.5
3113,-63500.0,-29500.0,150.0,-98.9
3114,-51500.0,-29500.0,150.0,-98.2
3115,-47500.0,-29500.0,150.0,-98.2
3116,-46500.0,-29500.0,150.0,-100.9
3117,-45500.0,-29500.0,150.0,-121.0
3118,-44500.0,-29500.0,150.0,-101.2
3119,-43500.0,-29500.0,150.0,-89.2
3120,-42500.0,-29500.0,150.0,-82.9
3121,-41500.0,-29500.0,150.0,-83.0
3122,-40500.0,-29500.0,150.0,-84.0
3123,-39500.0,-29500.0,150.0,-92.5
3124,-38500.0,-29500.0,150.0,-97.6
3125,-32500.0,-29500.0,150.0,-93.3
3126,-31500.0,-29500.0,150.0,-87.9
3127,-30500.0,-29500.0,150.0,-92.8
3128,-22500.0,-29500.0,150.0,-127.8
3129,-9500.0,-29500.0,150.0,-121.0
3130,-8500.0,-29500.0,150.0,-112.1
3131,-6500.0,-29500.0,150.0,-118.2
3132,-1500.0,-29500.0,150.0,-129.8
3133,-500.0,-29500.0,150.0,-112.7
3134,500.0,-29500.0,150.0,-110.1
3135,1500.0,-29500.0,150.0,-109.0
3136,2500.0,-29500.0,150.0,-110.0
3137,3500.0,-29500.0,150.0,-108.8
3138,4500.0,-29500.0,150.0,-111.4
3139,5500.0,-29500.0,150.0,-111.3
3140,6500.0,-29500.0,150.0,-111.2
3141,8500.0,-29500.0,150.0,-120.6
3142,9500.0,-29500.0,150.0,-120.5
3143,10500.0,-29500.0,150.0,-120.7
3144,13500.0,-29500.0,150.0,-111.8
3145,15500.0,-29500.0,150.0,-114.7
3146,-79500.0,-30500.0,150.0,-82.2
3147,-78500.0,-30500.0,150.0,-83.8
3148,-77500.0,-30500.0,150.0,-81.8
3149,-76500.0,-30500.0,150.0,-84.0
3150,-75500.0,-30500.0,150.0,-82.8
3151,-74500.0,-30500.0,150.0,-84.3
3152,-73500.0,-30500.0,150.0,-82.3
3153,-72500.0,-30500.0,150.0,-83.7
3154,-71500.0,-30500.0,150.0,-83.8
3155,-70500.0,-30500.0,150.0,-86.3
3156,-69500.0,-30500.0,150.0,-83.6
3157,-68500.0,-30500.0,150.0,-83.9
3158,-67500.0,-30500.0,150.0,-84.0
3159,-66500.0,-30500.0,150.0,-82.4
3160,-65500.0,-30500.0,150.0,-86.6
3161,-64500.0,-30500.0,150.0,-85.0
3162,-52500.0,-30500.0,150.0,-93.7
3163,-48500.0,-30500.0,150.0,-117.7
3164,-47500.0,-30500.0,150.0,-101.0
3165,-46500.0,-30500.0,150.0,-101.0
3166,-45500.0,-30500.0,150.0,-102.6
3167,-44500.0,-30500.0,150.0,-98.7
3168,-43500.0,-30500.0,150.0,-96.0
3169,-42500.0,-30500.0,150.0,-84.2
3170,-41500.0,-30500.0,150.0,-82.2
3171,-40500.0,-30500.0,150.0,-85.2
3172,-39500.0,-30500.0,150.0,-93.1
3173,-38500.0,-30500.0,150.0,-111.8
3174,-37500.0,-30500.0,150.0,-100.5
3175,-31500.0,-30500.0,150.0,-89.4
3176,-30500.0,-30500.0,150.0,-88.6
3177,-29500.0,-30500.0,150.0,-115.4
3178,-22500.0,-30500.0,150.0,-127.7
3179,-8500.0,-30500.0,150.0,-111.2
3180,-6500.0,-30500.0,150.0,-118.0
3181,500.0,-30500.0,150.0,-113.8
3182,1500.0,-30500.0,150.0,-112.4
3183,2500.0,-30500.0,150.0,-109.9
3184,3500.0,-30500.0,150.0,-109.4
3185,4500.0,-30500.0,150.0,-109.0
3186,5500.0,-30500.0,150.0,-111.2
3187,6500.0,-30500.0,150.0,-111.9
3188,7500.0,-30500.0,150.0,-110.8
3189,8500.0,-30500.0,150.0,-112.4
3190,10500.0,-30500.0,150.0,-117.1
3191,11500.0,-30500.0,150.0,-120.1
3192,13500.0,-30500.0,150.0,-114.8
3193,14500.0,-30500.0,150.0,-111.7
3194,15500.0,-30500.0,150.0,-114.6
3195,16500.0,-30500.0,150.0,-114.6
3196,17500.0,-30500.0,150.0,-119.9
3197,19500.0,-30500.0,150.0,-120.1
3198,-79500.0,-31500.0,150.0,-83.7
3199,-78500.0,-31500.0,150.0,-81.7
3200,-77500.0,-31500.0,150.0,-83.9
3201,-76500.0,-31500.0,150.0,-84.0
3202,-75500.0,-31500.0,150.0,-82.8
3203,-74500.0,-31500.0,150.0,-81.4
